Started Log File:     logs/MMTK 2022-09-18 22-41-08-COM6.txt
Data Source:     COM6

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.00	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	28.70	-0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	28.70	-0.01	100	2	0	0	0	12.46	1	1	1	0	1	
1	1000	28.70	-0.01	100	2	0	0	0	12.52	1	1	1	0	1	
1	1000	28.70	-0.01	100	2	0	0	0	11.99	1	1	1	1	1	
1	1000	28.70	-0.02	100	2	0	0	0	12.50	1	1	1	1	1	
1	1000	29.06	-0.02	100	2	0	0	0	12.52	1	1	1	1	1	
1	1000	29.36	-0.01	100	2	0	0	0	12.56	1	1	1	1	1	
1	1000	30.06	-0.01	100	2	0	0	0	12.09	1	1	1	1	1	
1	1000	30.44	-0.01	100	2	0	0	0	12.32	1	1	1	1	1	
1	1000	30.44	-0.01	100	2	0	0	0	12.50	1	1	1	1	1	
1	1000	30.61	-0.01	100	2	0	0	0	12.48	1	1	1	1	1	
1	1000	30.99	-0.01	100	2	0	0	0	12.21	1	1	1	1	1	
1	1000	31.45	-0.00	100	2	0	0	0	12.36	1	1	1	1	1	
1	1000	32.19	-0.00	100	2	0	0	0	12.52	1	1	1	1	1	
1	1000	32.19	-0.00	100	2	0	0	0	12.19	1	1	1	1	1	
1	1000	32.22	0.00	100	2	0	0	0	12.32	1	1	1	1	1	
1	1000	32.60	0.00	100	2	0	0	0	12.50	1	1	1	1	1	
1	1000	32.90	-0.00	100	2	0	0	0	12.19	1	1	1	1	1	
1	1000	33.55	-0.00	100	2	0	0	0	12.52	1	1	1	1	1	
1	1000	33.89	0.00	100	2	0	0	0	12.52	1	1	1	1	1	
1	1000	33.89	0.00	100	2	0	0	0	12.54	1	1	1	1	1	
1	1000	34.17	-0.00	100	2	0	0	0	12.25	1	1	1	1	1	
1	1000	34.57	0.00	100	2	0	0	0	12.40	1	1	1	1	1	
1	1000	34.92	0.00	100	2	0	0	0	12.52	1	1	1	1	1	
1	1000	35.63	0.00	100	2	0	0	0	12.44	1	1	1	1	1	
1	1000	35.72	0.01	100	2	0	0	0	12.50	1	1	1	1	1	
1	1000	36.14	0.01	100	2	0	0	0	12.50	1	1	1	1	1	
1	1000	36.45	0.01	100	2	0	0	0	12.25	1	1	1	1	1	
1	1000	37.04	0.01	100	2	0	0	0	12.50	1	1	1	1	1	
1	1000	37.36	0.01	100	2	0	0	0	12.46	1	1	1	1	1	
1	1000	37.36	0.01	100	2	0	0	0	12.44	1	1	1	1	1	
1	1000	37.72	0.01	100	2	0	0	0	12.48	1	1	1	1	1	
1	1000	38.14	0.01	100	2	0	0	0	12.50	1	1	1	1	1	
1	1000	38.50	0.01	100	2	0	0	0	12.17	1	1	1	1	1	
1	1000	39.14	0.01	100	2	0	0	0	12.46	1	1	1	1	1	
1	1000	39.31	0.01	100	2	0	0	0	12.46	1	1	1	1	1	
1	1000	39.31	0.01	100	2	0	0	0	12.15	1	1	1	1	1	
1	1000	39.73	0.01	100	2	0	0	0	12.48	1	1	1	1	1	
1	1000	40.05	0.01	100	2	0	0	0	12.50	1	1	1	1	1	
1	1000	40.58	0.01	100	2	0	0	0	12.17	1	1	1	1	1	
1	1000	40.58	0.01	100	2	0	0	0	12.48	1	1	1	1	1	
1	1000	40.89	0.01	100	2	0	0	0	12.50	1	1	1	1	1	
1	1000	41.31	0.01	100	2	0	0	0	12.13	1	1	1	1	1	
1	1000	41.72	0.01	100	2	0	0	0	12.44	1	1	1	1	1	
1	1000	42.08	0.01	100	2	0	0	0	12.48	1	1	1	1	1	
1	1000	42.08	0.01	100	2	0	0	0	12.11	1	1	1	1	1	
1	1000	42.62	0.01	100	2	0	0	0	12.42	1	1	1	1	1	
1	1000	42.91	0.01	100	2	0	0	0	12.48	1	1	1	1	1	
1	1000	43.33	0.01	100	2	0	0	0	12.36	1	1	1	1	1	
1	1000	43.67	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.50	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.50	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.50	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.50	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.46	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.44	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.01	100	3	0	0	0	12.48	1	1	1	1	1	
1	1000	43.70	0.00	100	3	0	0	0	12.48	1	1	1	1	1	
